attrib_1,attrib_2,attrib_3,attrib_4,attrib_5,attrib_6,outlier
0,0,0,0,0,0,0
0.0255,0.0135,0.015,0.1692,0,0.7463,0
0,0,0,0,0,0,0
0.0234,0.008,0.0255,0,0,0,0
0.0199,0.0533,0.0195,0.1396,0,0.7842,0
0.0219,0.047,0.2099,0,0,0,0
0.0299,0.0788,0.063,0.1081,0.0185,0.7537,0
0.0252,0.1115,0.021,0,0,0,0
0.0145,0.0104,0.0225,0,0,0,0
0.0248,0.0255,0.0075,0.2061,0,0.6547,0
0,0,0,0,0,0,0
0.0691,0.2205,0.003,0.2814,0.1319,0.7263,0
0.0365,0.0836,0.027,0.1997,0,0.74,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0292,0.0557,0.03,0,0,0,0
0.0347,0.0955,0.021,0.2205,0,0.5442,0
0.0232,0.035,0.0255,0.1061,0,0.7389,0
0.0345,0.1616,0.0135,0.1408,0.0664,0.6011,0
0.0426,0.625,0.0465,0.2067,0,0.7126,0
0.0288,0.0358,0.012,0.1579,0,0.8779,0
0.0178,0.0119,0.024,0,0,0,0
0.0544,0.9952,0.006,0,0,0,0
0.0372,0.1107,0.0045,0,0,0,0
0.0204,0.0143,0.051,0.1245,0.0313,0.7737,0
0,0,0,0,0,0,0
0.0359,0.4737,0.021,0.1657,0,0.6484,0
0.0423,0.2189,0.009,0.147,0.0788,0.7179,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0264,0.0231,0.018,0,0,0,0
0.0059,0.0032,0.084,0.0654,0,0.52,0
0.0356,0.1847,0.075,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0437,0.3089,0.0195,0.2124,0.0245,0.6411,0
0.0226,0.035,0.0165,0.1323,0.0445,0.7926,0
0.0081,0.0088,0.0405,0.0881,0.0968,0.6189,0
0.0135,0.0048,0.024,0.1194,0,0.6905,0
0.0287,0.1481,0.0825,0.3477,0.0235,0.6537,0
0.0212,0.0056,0.0105,0.1474,0,0.6611,0
0.0485,0.2325,0.0135,0,0,0,0
0.0354,0.074,0.0075,0.1229,0,0.6537,0
0.0178,0.0135,0.0315,0.1794,0.0252,0.7421,0
0.0234,0.0104,0.009,0,0,0,0
0.0415,0.2731,0.006,0.2051,0,0.5821,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0262,0.0629,0.048,0.1034,0.1492,0.5347,0
0,0,0,0,0,0,0
0.0272,0.035,0.0135,0.15,0,0.8011,0
0.0109,0.008,0.0675,0.2141,0,0.5632,0
0.0797,0.4849,0.0195,0.1952,0.021,0.5126,0
0.0426,0.1672,0.012,0.1959,0,0.6937,0
0.0276,0.0135,0.033,0,0,0,0
0.028,0.1433,0.015,0.1284,0.0751,0.6463,0
0.0187,0.0255,0.027,0,0,0,0
0.021,0.0151,0.015,0,0,0,0
0.0233,0.0159,0.021,0.1696,0,0.9158,0
0,0,0,0,0,0,0
0.0212,0.0088,0.009,0.1367,0.125,0.9263,0
0.0227,0.0279,0.036,0.2169,0,0.5747,0
0.0294,0.2237,0.009,0,0,0,0
0.0305,0.0303,0.027,0.144,0.0974,0.76,0
0.2065,0.0215,0.0015,0,0,0,0
0.0305,0.0892,0.048,0.1455,0.0228,0.7095,0
0,0,0,0,0,0,0
0.015,0.004,0.033,0.0975,0,0.6884,0
0.0188,0.0135,0.021,0.069,0.1008,0.7284,0
0.0217,0.0096,0.0225,0,0,0,0
0.0193,0.0175,0.0525,0,0,0,0
0.0197,0.0255,0.015,0,0,0,0
0.0121,0.0056,0.051,0.1149,0,0.8179,0
0.0505,0.7994,0.057,0.0946,0,0.4863,0
0.0261,0.0159,0.0225,0,0,0,0
0.0439,0.0422,0.009,0.1714,0.0452,0.7021,0
0.0305,0.0685,0.0435,0.1658,0.0408,0.8526,0
0.021,0.0111,0.027,0,0,0,0
0.0314,0.004,0.015,0,0,0,0
0.0565,0.6545,0.006,0.2215,0,0.4853,0
0.0373,0.1449,0.09,0.1831,0.0223,0.5874,0
0.0581,0.3774,0.039,0,0,0,0
0,0,0,0,0,0,0
0.0193,0.0271,0.039,0.1684,0.0204,0.7358,0
0.0312,0.0924,0.012,0,0,0,0
0.0308,0.117,0.012,0.1472,0.0802,0.6579,0
0.0244,0.0263,0.0555,0.1087,0,0.7147,0
0.0416,0.1162,0.015,0.1248,0.0318,0.6547,0
0,0,0,0,0,0,0
0.0219,0.0143,0.0165,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.027,0.0438,0.0315,0,0,0,0
0.0175,0.0295,0.0615,0.1615,0.024,0.7147,0
0.022,0.0215,0.0075,0.1741,0.1782,0.7579,0
0.0207,0.0183,0.0585,0.104,0,0.6537,0
0.0253,0.0955,0.0285,0,0,0,0
0,0,0,0,0,0,0
0.0369,0.0454,0.006,0,0,0,0
0.0206,0.0135,0.033,0.1449,0.0237,0.6505,0
0,0,0,0,0,0,0
0.0156,0.0135,0.0885,0.1855,0.0191,0.6621,0
0,0,0,0,0,0,0
0.0102,0.0048,0.1244,0.1029,0,0.6295,0
0,0,0,0,0,0,0
0.017,0.0247,0.0345,0.1296,0.0296,0.78,0
0.0394,0.0064,0.0045,0,0,0,0
0.0167,0.0111,0.012,0.1294,0,0.7853,0
0.0222,0.0127,0.0285,0.1646,0,0.7116,0
0,0,0,0,0,0,0
0.029,0.0279,0.021,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0258,0.0263,0.0315,0.1934,0.0343,0.7116,0
0.0208,0.129,0.0735,0.1177,0.0186,0.6389,0
0,0,0,0,0,0,0
0.0173,0.0048,0.0195,0.083,0,0.5968,0
0.0365,0.4156,0.024,0.0963,0.038,0.5274,0
0,0,0,0,0,0,0
0.0531,0.6075,0.0045,0.1494,0,0.5084,0
0.0229,0.0223,0.018,0.1702,0,0.7032,0
0,0,0,0,0,0,0
0.0336,0.0621,0.0195,0.1762,0,0.6926,0
0.0278,0.0518,0.069,0.1007,0.0294,0.58,0
0.0202,0.0334,0.036,0.2096,0,0.6726,0
0.044,0.2142,0.0405,0.2871,0,0.8147,0
0.038,0.0645,0.006,0.186,0.0845,0.6779,0
0.0337,0.1529,0.021,0.1874,0,0.7705,0
0,0,0,0,0,0,0
0.0361,0.0828,0.0075,0,0,0,0
0,0,0,0,0,0,0
0.0212,0.0366,0.006,0.153,0,0.6337,0
0.0191,0.0048,0.0375,0,0,0,0
0.0238,0.0191,0.0165,0.1943,0,0.6853,0
0.0326,0.0048,0.009,0.1709,0,0.6558,0
0.0299,0.0326,0.0615,0.299,0.0335,0.8263,0
0.0418,0.1513,0.0375,0.18,0,0.7516,0
0,0,0,0,0,0,0
0.0329,0.0494,0.021,0,0,0,0
0.0239,0.0119,0.0165,0,0,0,0
0.0174,0.0334,0.0465,0.1211,0.0214,0.7463,0
0.0184,0.0215,0.024,0.1865,0,0.7368,0
0.0148,0.0143,0.069,0.1194,0.0222,0.6221,0
0.0171,0.0326,0.0165,0,0,0,0
0.0226,0.0263,0.018,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0087,0.0056,0.0255,0.0634,0.0689,0.5621,0
0.0153,0.0828,0.0735,0,0,0,0
0,0,0,0,0,0,0
0.0671,0.9387,0.015,0.1289,0,0.4579,0
0.0256,0.0581,0.078,0.0958,0,0.6684,0
0.0638,0.9729,0.018,0.263,0,0.5326,0
0.031,0.1266,0.0195,0.0998,0,0.4147,0
0,0,0,0,0,0,0
0.0381,0.0589,0.021,0.2316,0,0.7674,0
0.0341,0.25,0.027,0.1169,0.038,0.5716,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0919,0.5836,0.003,0.276,0,0.4253,0
0.0476,0.1465,0.018,0.1752,0,0.7179,0
0.0638,0.9889,0.0135,0,0,0,0
0.0208,0.0151,0.027,0.1502,0,0.8116,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0154,0.0135,0.03,0,0,0,0
0.0256,0.0334,0.0195,0.1575,0,0.6779,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.032,0.0382,0.012,0.1574,0.1029,0.6747,0
0.025,0.0223,0.012,0.1078,0,0.7105,0
0.0374,0.2619,0.0195,0.1582,0,0.6484,0
0.038,0.0629,0.006,0,0,0,0
0.0303,0.1218,0.012,0,0,0,0
0.0616,0.1863,0.009,0.1534,0,0.6379,0
0.0506,0.0884,0.027,0.137,0,0.3895,0
0.0189,0.004,0.0315,0,0,0,0
0.035,0.1099,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0252,0.0127,0.018,0,0,0,0
0.026,0.0104,0.0195,0,0,0,0
0.1195,0.9992,0.0045,0.2134,0,0.4674,0
0.0156,0.0048,0.0105,0.276,0.1334,0.5863,0
0,0,0,0,0,0,0
0.0512,0.5295,0.0075,0,0,0,0
0.0206,0.0422,0.0135,0.1713,0,0.9074,0
0.0183,0.0191,0.027,0,0,0,0
0,0,0,0,0,0,0
0.0306,0.0756,0.0525,0.0958,0.0136,0.7032,0
0.0247,0.0191,0.0495,0,0,0,0
0,0,0,0,0,0,0
0.0247,0.0868,0.048,0.2453,0.014,0.7758,0
0,0,0,0,0,0,0
0.0262,0.0414,0.048,0.0965,0.0174,0.7632,0
0.0168,0.0064,0.0285,0.3093,0,0.4695,0
0.0126,0.0414,0.1154,0.1617,0.0194,0.5084,0
0.0812,0.5104,0.0045,0.3163,0,0.5905,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0362,0.1465,0.012,0.1846,0,0.6821,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0145,0.0056,0.018,0.1961,0.0654,0.5442,0
0.0475,0.207,0.006,0,0,0,0
0,0,0,0,0,0,0
0.0366,0.1489,0.015,0.1711,0,0.7116,0
0.0118,0.0151,0.1049,0.1369,0.0249,0.5558,0
0,0,0,0,0,0,0
0.027,0.0565,0.012,0.1363,0,0.7263,0
0.0225,0.0263,0.051,0,0,0,0
0.0289,0.0303,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0262,0.0486,0.0195,0,0,0,0
0.0211,0.0311,0.042,0.1881,0,0.6779,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.036,0.0199,0.0105,0,0,0,0
0.022,0.004,0.0075,0,0,0,0
0,0,0,0,0,0,0
0.018,0.008,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0178,0.0032,0.018,0,0,0,0
0.4643,0.0637,0,0.8348,0,0.5737,0
0.0093,0.0119,0.1994,0.0979,0,0.4916,0
0.0171,0.0629,0.1349,0,0,0,0
0.0367,0.1433,0.018,0.1297,0.0334,0.6042,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0074,0.0119,0.0255,0.1661,0,0.5589,0
0.2237,0.0048,0.003,0,0,0,0
0.0135,0.0191,0.021,0.0866,0.0693,0.7379,0
0.049,0.1704,0.0075,0.2661,0.0574,0.7232,0
0.0092,0.008,0.0285,0,0,0,0
0.0146,0.0104,0.0345,0.1702,0.0343,0.6611,0
0.0109,0.0048,0.0345,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0116,0.0096,0.075,0.1592,0.0258,0.5874,0
0.044,0.9538,0.0285,0.1795,0,0.5116,0
0.069,1,0.0105,0.1472,0,0.4211,0
0,0,0,0,0,0,0
0.0268,0.0374,0.051,0.1859,0,0.7937,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0202,0.0199,0.072,0.0979,0.0172,0.76,0
0,0,0,0,0,0,0
0.0293,0.0175,0.0075,0,0,0,0
0.0679,0.0032,0.0255,0,0,0,0
0.0146,0.0056,0.015,0,0,0,0
0.026,0.035,0.027,0.1928,0.0312,0.7842,0
0.0235,0.0366,0.018,0.13,0.0445,0.7958,0
0.0337,0.1043,0.024,0.144,0.0649,0.6011,0
0.0145,0.0032,0.0135,0.1747,0.0793,0.6526,0
0.0362,0.0255,0.015,0.1952,0,0.8758,0
0.0225,0.0271,0.0105,0.1418,0,0.7884,0
0.0642,0.2142,0.006,0,0,0,0
0.039,0.1481,0.015,0.1185,0.1167,0.6326,0
0,0,0,0,0,0,0
0.0293,0.0318,0.009,0.1462,0.0866,0.8379,0
0,0,0,0,0,0,0
0.0373,0.1242,0.0045,0.2906,0,0.7242,0
0.1007,0.746,0.0045,0,0,0,0
0.0194,0.0072,0.012,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0217,0.043,0.006,0,0,0,0
0,0,0,0,0,0,0
0.0524,0.1131,0.0135,0,0,0,0
0,0,0,0,0,0,0
0.0342,0.2341,0.0345,0.1074,0,0.6516,0
0.047,0.2906,0.006,0,0,0,0
0,0,0,0,0,0,0
0.0173,0.0096,0.0195,0,0,0,0
0.0457,0.1537,0.021,0.2076,0,0.6295,0
0.0271,0.074,0.0255,0.1612,0.0546,0.7421,0
0.0305,0.1027,0.084,0.087,0.0159,0.6274,0
0.0233,0.0072,0.024,0,0,0,0
0.0079,0.0048,0.063,0.1737,0.0444,0.5526,0
0.0561,0.8694,0.0225,0.1144,0,0.4326,0
0.0382,0.0088,0.006,0,0,0,0
0.0188,0.0199,0.06,0.2127,0.0189,0.6358,0
0.0241,0.0326,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0368,0.0446,0.024,0,0,0,0
0.0589,0.2357,0.0105,0.2856,0,0.6263,0
0.0249,0.051,0.0045,0,0,0,0
0.0115,0.0032,0.024,0.1118,0.064,0.6137,0
0.0368,0.176,0.039,0.177,0,0.7389,0
0.0293,0.0939,0.0555,0.1305,0.0385,0.6568,0
0.0627,0.3193,0.0105,0.1974,0,0.6516,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0151,0.0303,0.1019,0.1319,0.0201,0.6737,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0177,0.0151,0.0615,0.1306,0.0201,0.7526,0
0,0,0,0,0,0,0
0.0627,0.4634,0.018,0,0,0,0
0.0754,0.008,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0184,0.0151,0.09,0.3688,0,0.6621,0
0.0274,0.1154,0.054,0.1133,0.0174,0.7095,0
0.0555,0.1744,0.0045,0,0,0,0
0.0224,0.0135,0.0225,0,0,0,0
0,0,0,0,0,0,0
0.0441,0.203,0.024,0.122,0,0.7232,0
0,0,0,0,0,0,0
0.0641,0.9976,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0774,0.3129,0.003,0.2805,0,0.4747,0
0.0683,0.4602,0.0165,0.1156,0.0465,0.4653,0
0.0437,0.0932,0.036,0.2003,0.0185,0.7442,0
0.0429,0.0788,0.015,0.1445,0.0523,0.6979,0
0,0,0,0,0,0,0
0.0355,0.0693,0.0315,0.1575,0,0.6484,0
0,0,0,0,0,0,0
0.0383,0.0549,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0147,0.0032,0.0255,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0349,0.5725,0.0075,0.1467,0.0348,0.5547,0
0.1849,0.0032,0.0015,0,0,0,0
0.0533,0.2396,0.018,0.1482,0.0329,0.6326,0
0.0172,0.0199,0.0255,0.2754,0,0.5968,0
0.0225,0.0064,0.036,0.1443,0,0.8053,0
0.0403,0.367,0.0375,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0176,0.0032,0.036,0,0,0,0
0.0439,0.1107,0.006,0.1806,0.0845,0.7295,0
0.0536,0.121,0.0135,0.1818,0.0897,0.6821,0
0,0,0,0,0,0,0
0.0658,0.0032,0.009,0,0,0,0
0.0187,0.0143,0.0255,0.1529,0,0.5558,0
0,0,0,0,0,0,0
0.0127,0.0127,0.075,0.1242,0,0.5337,0
0.0438,0.0732,0.0195,0,0,0,0
0.0221,0.0032,0.0165,0,0,0,0
0.0152,0.0151,0.036,0.1118,0.044,0.7347,0
0.0419,0.0032,0.006,0,0,0,0
0.0175,0.004,0.012,0.1593,0,0.8316,0
0.0275,0.0151,0.0165,0.2452,0,0.5895,0
0.0146,0.1226,0.099,0.2366,0,0.5611,0
0.018,0.008,0.033,0.189,0,0.7442,0
0.0794,0.2906,0.0165,0.1301,0,0.5337,0
0.0184,0.0605,0.087,0.0756,0,0.5874,0
0.0259,0.039,0.021,0.2157,0.0437,0.8621,0
0.0311,0.0398,0.1244,0,0,0,0
0.0256,0.0199,0.012,0,0,0,0
0.023,0.0223,0.0495,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0139,0.004,0.0075,0.0882,0,0.8126,0
0.0216,0.0279,0.0135,0.285,0.0767,0.6295,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0122,0.0032,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0369,0.2317,0.012,0,0,0,0
0.0254,0.0127,0.03,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0141,0.0056,0.015,0.1487,0.079,0.76,0
0.0066,0.0048,0.084,0.153,0.0433,0.5853,0
0,0,0,0,0,0,0
0.0155,0.0414,0.1439,0.2321,0,0.4611,0
0,0,0,0,0,0,0
0.0183,0.0151,0.054,0.0652,0,0.7968,0
0.0245,0.082,0.0405,0.1479,0,0.7947,0
0.0275,0.0629,0.0105,0,0,0,0
0.0175,0.0183,0.0495,0.141,0.0237,0.68,0
0,0,0,0,0,0,0
0.0299,0.0581,0.015,0,0,0,0
0,0,0,0,0,0,0
0.249,0.035,0.003,0.4322,0,0.3979,0
0,0,0,0,0,0,0
0.0335,0.2301,0.045,0,0,0,0
0,0,0,0,0,0,0
0.0241,0.0191,0.0105,0.134,0.0807,0.8095,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0452,0.3408,0.042,0.1258,0.0195,0.6095,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0145,0.0032,0.0045,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0186,0.0374,0.012,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0245,0.0732,0.1724,0.1925,0.0142,0.6095,0
0,0,0,0,0,0,0
0.0518,0.9992,0.024,0.1314,0,0.6505,0
0.045,0.9634,0.03,0.1934,0,0.4274,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0165,0.0111,0.0585,0.1237,0,0.7558,0
0,0,0,0,0,0,0
0.0372,0.3447,0.054,0.4051,0,0.7842,0
0.0143,0.004,0.0225,0,0,0,0
0,0,0,0,0,0,0
0.0722,0.0143,0.003,0,0,0,0
0.0379,0.1823,0.0165,0,0,0,0
0.0336,0.0088,0.021,0,0,0,0
0,0,0,0,0,0,0
0.0121,0.008,0,0.0932,0,0.6379,0
0.017,0.0119,0.0315,0.1442,0,0.74,0
0.5255,0.0231,0,0,0,0,0
0,0,0,0,0,0,0
0.039,0.125,0.024,0.1315,0,0.7463,0
0.0375,0.4387,0.009,0.1556,0,0.2695,0
0.0422,0.1075,0.018,0.2,0,0.7589,0
0.0267,0.1449,0.021,0.1361,0,0.5832,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0419,0.1959,0.009,0.138,0.0757,0.7421,0
0.0485,0.7803,0.009,0.2555,0,0.4853,0
0.0667,0.1959,0.024,0.2141,0.0412,0.6558,0
0.0284,0.0263,0.0195,0,0,0,0
0,0,0,0,0,0,0
0.0318,0.0502,0.033,0.1355,0.0421,0.5989,0
0.0353,0.0048,0.006,0.2455,0.1405,0.76,0
0.0274,0.0231,0.0165,0.1569,0,0.8253,0
0.0284,0.2627,0.012,0.1378,0.0728,0.5105,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0411,0.09,0.0255,0,0,0,0
0.0321,0.0326,0.0165,0.0982,0,0.6716,0
0.0333,0.0231,0.0135,0.1675,0,0.6495,0
0.0753,0.9817,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0384,0.0836,0.033,0.1809,0,0.6726,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0183,0.0151,0.0105,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0419,0.1497,0.006,0.1688,0.1226,0.7021,0
0.0165,0.0048,0.009,0.1369,0.1587,0.6232,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0436,0.258,0.036,0,0,0,0
0,0,0,0,0,0,0
0.0174,0.0732,0.0945,0.219,0.0205,0.7126,0
0.0473,0.4427,0.012,0,0,0,0
0,0,0,0,0,0,0
0.0396,0.1401,0.006,0.1084,0,0.6789,0
0,0,0,0,0,0,0
0.0382,0.1202,0.0195,0.1955,0.0387,0.7653,0
0.033,0.1433,0.0165,0,0,0,0
0.0287,0.0342,0.0195,0.225,0,0.7632,0
0.0191,0.0127,0.0315,0.0848,0.036,0.74,0
0.0267,0.0764,0.0285,0.0867,0.0526,0.6516,0
0.0209,0.0239,0.042,0.2313,0,0.6232,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0213,0.0589,0.081,0.1812,0.0156,0.8011,0
0.0258,0.0717,0.018,0.1407,0,0.6032,0
0.0269,0.2739,0.027,0,0,0,0
0.006,0.0048,0,0.1315,0,0.42,0
0.0274,0.1107,0.048,0.2239,0.0178,0.7853,0
0.0524,0.4554,0.015,0,0,0,0
0.0544,0.6807,0.0105,0.2153,0,0.6779,0
0.0255,0.0215,0.021,0.3419,0,0.5579,0
0.0221,0.0525,0.0315,0.1844,0.0262,0.7368,0
0.027,0.0446,0.042,0,0,0,0
0.0137,0.0056,0.0585,0,0,0,0
0.0229,0.0159,0.0225,0.1562,0.0501,0.8621,0
0,0,0,0,0,0,0
0.0726,0.2795,0.015,0,0,0,0
0.0238,0.0796,0.0135,0,0,0,0
0,0,0,0,0,0,0
0.0268,0.1274,0.039,0.166,0.0253,0.8095,0
0,0,0,0,0,0,0
0.0274,0.0032,0.0195,0.0932,0,0.6253,0
0.0079,0.0104,0.1379,0.1473,0.0267,0.6053,0
0,0,0,0,0,0,0
0.0386,0.0382,0.051,0.1742,0,0.8,0
0.0082,0.0072,0.0105,0.0396,0.1216,0.6147,0
0,0,0,0,0,0,0
0.0224,0.035,0.009,0,0,0,0
0.029,0.2134,0.0135,0.1399,0.0751,0.6442,0
0,0,0,0,0,0,0
0.033,0.1242,0.0075,0.2097,0.0706,0.7147,0
0,0,0,0,0,0,0
0.0236,0.0231,0.015,0.1707,0,0.8147,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2658,0.0032,0.0015,0,0,0,0
0.0187,0.0032,0.0195,0.2171,0,0.6411,0
0.06,0.8336,0.0135,0.2016,0,0.4221,0
0.0323,0.1003,0.0165,0.2033,0,0.6368,0
0.0266,0.0581,0.0255,0.1361,0.0397,0.7032,0
0,0,0,0,0,0,0
0.0181,0.0287,0.0915,0.1135,0.0244,0.5589,0
0.0189,0.0175,0.0105,0.1576,0.0906,0.7095,0
0.0274,0.0772,0.0135,0.1338,0,0.5568,0
0,0,0,0,0,0,0
0.0388,0.0764,0.0135,0.2349,0,0.5705,0
0.0184,0.0088,0.0465,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0349,0.1306,0.0135,0,0,0,0
0.0244,0.0032,0.009,0.1372,0,0.54,0
0.0245,0.0358,0.015,0.1079,0.0672,0.6674,0
0.018,0.0247,0.033,0.1101,0,0.7084,0
0.0368,0.0032,0.006,0,0,0,0
0.0355,0.1433,0.0195,0.1449,0.0279,0.7158,0
0,0,0,0,0,0,0
0.0109,0.0104,0.1484,0.113,0,0.5053,0
0,0,0,0,0,0,0
0.0277,0.0311,0.015,0.1597,0.0498,0.7747,0
0,0,0,0,0,0,0
0.0088,0.0072,0.0255,0.1365,0,0.4179,0
0.0394,0.1027,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0271,0.0032,0.0135,0,0,0,0
0.0215,0.0111,0.0375,0,0,0,0
0.0149,0.0334,0.1214,0,0,0,0
0.0321,0.1369,0.051,0.155,0,0.6411,0
0.0171,0.0215,0.075,0.288,0.0252,0.6126,0
0.026,0.09,0.045,0.0803,0,0.7632,0
0,0,0,0,0,0,0
0.0291,0.0191,0.0135,0.2623,0,0.6632,0
0.0197,0.0239,0.036,0.1382,0.0283,0.6758,0
0,0,0,0,0,0,0
0.032,0.0032,0.0285,0.2464,0.039,0.6053,0
0.0284,0.047,0.045,0.1818,0.0202,0.7358,0
0.1325,0.0032,0.003,0,0,0,0
0.0584,0.004,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0358,0.1752,0.0255,0.1613,0.0412,0.8158,0
0.0213,0.1346,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0483,0.2882,0.0195,0.1319,0.077,0.7295,0
0.0444,0.3272,0.0075,0,0,0,0
0.0243,0.0247,0.0105,0.1571,0,0.7663,0
0.019,0.0056,0.0285,0.1621,0.0382,0.7863,0
0,0,0,0,0,0,0
0.0319,0.0573,0.03,0.1935,0.0269,0.6758,0
0,0,0,0,0,0,0
0.0187,0.0111,0.0105,0.1697,0.0736,0.7526,0
0.0199,0.004,0.042,0.091,0,0.5947,0
0.0222,0.0422,0.03,0.1734,0,0.7158,0
0.032,0.332,0.1064,0.2251,0,0.6347,0
0.0198,0.0127,0.024,0,0,0,0
0.0292,0.0231,0.006,0.1462,0,0.5821,0
0.0383,0.2086,0.0435,0.0844,0,0.5779,0
0.0554,0.4347,0.0045,0.2616,0,0.6747,0
0,0,0,0,0,0,0
0.0326,0.0597,0.0195,0.1916,0.0792,0.5032,0
0.048,0.199,0.012,0.1695,0.0617,0.7853,0
0.014,0.0159,0.093,0.1483,0.0472,0.5905,0
0.0334,0.0295,0.018,0.1576,0.0501,0.7768,0
0,0,0,0,0,0,0
0.028,0.0557,0.0165,0.1678,0.0495,0.7484,0
0.0264,0.0494,0.0075,0.1873,0,0.6747,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0167,0.0072,0.045,0.2743,0,0.5368,0
0.0258,0.0677,0.0105,0.1408,0,0.6453,0
0.0221,0.0247,0.0105,0.1757,0,0.9011,0
0,0,0,0,0,0,0
0.0426,0.3089,0.0135,0.1361,0.0362,0.5463,0
0.0236,0.1218,0.0555,0.1315,0.0408,0.5853,0
0.0123,0.004,0.054,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0261,0.0987,0.0825,0.1327,0.0184,0.5947,0
0.0186,0.0072,0.045,0,0,0,0
0.0236,0.0597,0.0735,0.2939,0,0.5189,0
0.0323,0.0032,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0298,0.0326,0.012,0.2181,0,0.6211,0
0.0265,0.0454,0.018,0.1966,0.0642,0.6758,0
0.0121,0.0032,0.012,0.1434,0,0.6579,0
0,0,0,0,0,0,0
0.0242,0.0135,0.027,0,0,0,0
0.0336,0.2142,0.012,0.092,0.1132,0.7168,0
0.0403,0.2142,0.0435,0.1861,0.0151,0.7663,0
0.0111,0.0032,0,0,0,0,0
0.0414,0.1537,0.0195,0.1888,0,0.7516,0
0.0589,0.1346,0.021,0.1325,0,0.6137,0
0,0,0,0,0,0,0
0.0639,0.6369,0.0645,0.1036,0.014,0.5295,0
0.0233,0.0056,0.0195,0.1799,0,0.6979,0
0,0,0,0,0,0,0
0.0244,0.0247,0.0285,0.2677,0,0.6663,0
0.0243,0.0111,0.021,0.1393,0.0448,0.6558,0
0.0068,0.0032,0,0.0915,0,0.3747,0
0.0495,0.0056,0.0075,0,0,0,0
