'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10',outlier
0.00996264,0.219202899,0.007577126,0.025231241,0.302742616,0.943496802,3.17E-04,0.011057255,0.022395178,0.044845842,0
0.01120797,0.233695652,0.00898004,0.024195846,0.393459916,0.757995736,3.61E-04,0.016510148,0.021636387,0.061351604,0
0.00622665,0.081521739,0.001868237,0.014264618,0.174050633,0.791044776,2.02E-04,0.001605574,0.004661146,0.009031454,0
0.00622665,0.047101449,0.001076494,0.008366962,0.088607595,0.651385928,2.02E-04,4.54E-04,0.002211334,0.003114295,0
0.00498132,0.012681159,2.29E-04,0.002966519,0.314345992,0.653518124,7.41E-04,2.12E-04,4.34E-04,6.23E-04,0
0.00498132,0.003623188,5.56E-05,0.001104297,0.437763713,1,0.001211143,0,1.73E-04,0,0
0.00498132,0.061594203,0.00116678,0.013022516,0.156118143,0.817697228,6.82E-04,8.48E-04,0.002991805,0.002180006,0
0.00373599,0.083333333,0.001257067,0.021868069,0.259493671,0.721748401,2.68E-04,0.001484399,0.002861727,0.007162878,0
0.00249066,0.054347826,5.97E-04,0.019229301,0.183544304,0.759061834,2.22E-04,4.24E-04,0.001409184,0.002802865,0
0.00249066,0.027173913,2.85E-04,0.009918193,0.3407173,0.933901919,2.52E-04,3.33E-04,8.24E-04,0.002180006,0
0.00747198,0.219202899,0.005882516,0.032443626,0.241561181,0.601279318,1.47E-04,0.007058467,0.011446906,0.042977266,0
0.0124533,0.036231884,0.001555707,0.003541946,0.378691983,0.658848614,5.97E-04,0.002665859,0.003251962,0.007162878,0
0.0124533,0.012681159,5.63E-04,0.0013408,0.3407173,0.575692964,6.32E-04,7.88E-04,9.97E-04,0.002180006,0
0.0124533,0.014492754,6.39E-04,0.001510262,0.435654008,0.805970149,0.001655228,0.00118146,0.001604301,0.001245718,0
0.01120797,0.012681159,5.07E-04,0.001476742,0.47257384,1,8.07E-04,1.00E-03,0.001582622,0.002180006,0
0.01120797,0.036231884,0.001409859,0.00389763,0.286919831,0.573560768,4.84E-04,0.001847925,0.00257989,0.00591716,0
0.00124533,0.282608696,0.002132152,0.146171365,0.478902954,0.521321962,0.005147356,0.004604665,0.003598838,0.001557147,1
0.01120797,0.067028986,0.00259053,0.007063407,0.408227848,0.890191898,3.69E-04,0.004847016,0.007241035,0.018062909,0
0.00996264,0.063405797,0.002201603,0.007435851,0.524261603,0.908315565,4.64E-04,0.005180248,0.006265447,0.016505761,0
0.00871731,0.03442029,0.001062603,0.004642519,0.498945148,0.933901919,5.05E-04,0.002332626,0.003100204,0.007162878,0
0.01120797,0.172101449,0.006618699,0.017864292,0.386075949,0.878464819,3.01E-04,0.011935777,0.018297706,0.049828714,0
0.00996264,0.086956522,0.003014182,0.010124899,0.571729958,0.997867804,4.14E-04,0.007724932,0.00938733,0.026471504,0
0,0.05615942,1.74E-04,0.059578058,0.703586498,1,9.59E-04,4.85E-04,5.42E-04,9.34E-04,1
0,0.092391304,3.13E-04,0.096822491,0.776371308,1,0.001867178,0.001029991,9.76E-04,9.34E-04,1
0,0.02173913,4.17E-05,0.024195846,0.675105485,1,7.06E-04,6.06E-05,1.30E-04,3.11E-04,1
0.00996264,0.039855072,0.001389024,0.004746803,0.265822785,1,1.25E-04,0.001696456,0.004335949,0.01183432,0
0.00996264,0.065217391,0.002264109,0.007642558,0.347046414,0.795309168,2.12E-04,0.003635262,0.005680094,0.018997197,0
0.00996264,0.03442029,0.001201506,0.004124821,0.302742616,0.863539446,2.73E-04,0.001635868,0.003251962,0.007785737,0
0.00871731,0.141304348,0.0043407,0.018376403,0.3407173,0.953091684,2.26E-04,0.006967586,0.012942809,0.03456867,0
0.00996264,0.144927536,0.005014376,0.016746959,0.35443038,0.890191898,2.79E-04,0.008361103,0.014026796,0.036748676,0
0.00871731,0.119565217,0.003673968,0.015583071,0.347046414,0.729211087,3.01E-04,0.005967889,0.00852014,0.025225786,0
0.00996264,0.05615942,0.001951579,0.006609025,0.253164557,0.814498934,1.07E-04,0.002332626,0.005008022,0.016817191,0
0.115815691,0.001811594,0.001257067,2.61E-05,0.489451477,0.484008529,0.01937828,0.002726447,0.001951177,0,1
0.01120797,0.018115942,7.15E-04,0.002035408,0.348101266,1,1.01E-04,0.001060285,0.002233014,0.008408595,0
0.01120797,0.114130435,0.004396261,0.011905183,0.256329114,0.795309168,2.52E-04,0.005513481,0.011056671,0.025848645,0
0.01120797,0.148550725,0.005715833,0.015443404,0.256329114,0.706823028,2.06E-04,0.007209936,0.012899449,0.037371535,0
0.01369863,0.130434783,0.006035309,0.011314859,0.216244726,0.563965885,2.30E-04,0.006604059,0.011078351,0.032388664,0
0.00871731,0.028985507,8.96E-04,0.003944185,0.317510549,0.787846482,2.02E-04,0.001242048,0.002211334,0.007162878,0
0.00996264,0.019927536,7.01E-04,0.002469306,0.374472574,0.87206823,1.39E-04,0.001120872,0.001907818,0.007785737,0
0.00996264,0.14673913,0.005076882,0.016953666,0.306962025,0.907249467,2.06E-04,0.007452287,0.014460391,0.038617253,0
0.00871731,0.094202899,0.002896115,0.012324183,0.335443038,0.89445629,1.53E-04,0.004544078,0.008129905,0.027405793,0
0.0124533,0.148550725,0.006292278,0.014037427,0.234177215,0.893390192,1.43E-04,0.007361406,0.017668994,0.045157272,0
0.01120797,0.144927536,0.005576931,0.01507096,0.239451477,0.797441365,2.24E-04,0.006634353,0.014070156,0.033011523,0
0.00996264,0.14673913,0.005076882,0.016953666,0.292194093,0.862473348,2.24E-04,0.007149349,0.013788319,0.035502959,0
0.0124533,0.179347826,0.007591016,0.016916422,0.228902954,0.749466951,1.82E-04,0.008754923,0.018102589,0.048271566,0
0.02988792,0.126811594,0.012278972,0.005275674,0.191983122,0.731343284,2.46E-04,0.012390185,0.028638945,0.05792588,0
0.00996264,0.14673913,0.005076882,0.016953666,0.205696203,0.930703625,2.20E-04,0.005301424,0.014807267,0.026782934,0
0.00996264,0.173913043,0.006014474,0.02005799,0.291139241,0.915778252,1.55E-04,0.008451984,0.017278758,0.050140143,0
0.00996264,0.05615942,0.001951579,0.006609025,0.296413502,0.851812367,1.37E-04,0.002696153,0.005224819,0.01744005,0
0.00871731,0.14673913,0.004507383,0.019074737,0.364978903,0.947761194,3.05E-04,0.007694638,0.013376404,0.032077235,0
0.01369863,0.02173913,0.001034823,0.002003751,0.337552743,0.979744136,2.66E-04,0.001544986,0.003165243,0.007474307,0
0.01369863,0.012681159,6.18E-04,0.001229066,0.154008439,1,2.24E-04,3.64E-04,0.001929497,0.002491436,0
0.01369863,0.076086957,0.003535066,0.006659305,0.254219409,0.777185501,2.60E-04,0.004362314,0.008693578,0.020242915,0
0.00871731,0.134057971,0.004118456,0.017445293,0.382911392,0.904051173,2.77E-04,0.007331112,0.011685384,0.032388664,0
0.0124533,0.150362319,0.006368675,0.014206889,0.209915612,0.659914712,1.55E-04,0.006816116,0.013484802,0.04048583,0
0.00124533,0.221014493,0.001659884,0.114513597,0.47257384,0.471215352,0.024626564,0.003514087,0.00253653,0,1
0,0.063405797,2.01E-04,0.067026944,0.706751055,1,0.001548244,5.76E-04,6.29E-04,6.23E-04,1
0.02241594,0.221014493,0.016182129,0.012042988,0.039029536,0.028784648,0.04158256,0.00605877,0.004357629,0,0
0.00871731,0.009057971,2.85E-04,0.001383631,0.47257384,0.622601279,0.001413,5.15E-04,5.20E-04,6.23E-04,0
0.01120797,0.115942029,0.004465712,0.012091405,0.414556962,0.905117271,3.19E-04,0.008542866,0.012682652,0.03456867,0
0.00996264,0.065217391,0.002264109,0.007642558,0.575949367,0.942430704,5.03E-04,0.005816419,0.006677362,0.01744005,0
0.00996264,0.03442029,0.001201506,0.004124821,0.302742616,0.756929638,1.49E-04,0.001635868,0.002861727,0.010588602,0
0.00373599,0.012681159,1.74E-04,0.003711408,0.308016878,0.76652452,1.68E-04,1.21E-04,3.90E-04,0.001557147,0
0.01120797,0.179347826,0.006896504,0.018609181,0.418776371,0.865671642,3.67E-04,0.013389882,0.01879634,0.049205855,0
0.00996264,0.05615942,0.001951579,0.006609025,0.330168776,0.76652452,2.48E-04,0.002968797,0.004726185,0.014325755,0
0.00996264,0.14673913,0.005076882,0.016953666,0.300632911,0.804904051,2.04E-04,0.007331112,0.012921129,0.038305824,0
0.01120797,0.18115942,0.006965955,0.018795403,0.436708861,0.885927505,4.08E-04,0.014056347,0.019403373,0.048271566,0
0.01369863,0.208333333,0.009618991,0.017989061,0.20464135,0.687633262,2.00E-04,0.010178734,0.021181113,0.053254438,0
0.01120797,0.226449275,0.008702235,0.023450957,0.433544304,0.837953092,4.36E-04,0.017479552,0.023002211,0.057303021,0
0.00996264,0.153985507,0.005326907,0.017782355,0.262658228,0.623667377,2.46E-04,0.00684641,0.010709795,0.032388664,0
0.0124533,0.206521739,0.008736961,0.019456492,0.225738397,0.704690832,1.59E-04,0.009996971,0.01968521,0.058237309,0
0.00373599,0.001811594,6.95E-06,9.18E-04,0.86814346,0.86673774,0.001211143,0,0,0,1
0.00996264,0.077898551,0.002701652,0.009091366,0.435654008,0.940298507,4.74E-04,0.005362012,0.007956467,0.016817191,0
0.00871731,0.081521739,0.002507188,0.010694739,0.312236287,0.912579957,1.96E-04,0.003665556,0.007175996,0.019931486,0
0.00871731,0.070652174,0.002173822,0.009298073,0.357594937,0.990405117,2.18E-04,0.003574674,0.006720722,0.018374338,0
0.00996264,0.079710145,0.002764158,0.009298073,0.411392405,0.953091684,4.66E-04,0.005210542,0.008238304,0.016505761,0
0.00871731,0.079710145,0.002451627,0.010461961,0.332278481,0.890191898,2.91E-04,0.003786731,0.0068508,0.016505761,0
0.00871731,0.072463768,0.002229383,0.00953085,0.392405063,0.963752665,3.09E-04,0.003998788,0.006720722,0.016817191,0
0,0.032608696,8.33E-05,0.035369176,0.77742616,1,5.55E-04,2.42E-04,2.60E-04,9.34E-04,1
0,0.014492754,1.39E-05,0.016746959,0.765822785,1,0.001211143,0,4.34E-05,0,1
0.00871731,0.074275362,0.002284944,0.009763628,0.328059072,0.968017058,2.38E-04,0.003483793,0.006915839,0.01712862,0
0.01618929,0.612318841,0.032912922,0.0450788,0.206751055,0.517057569,2.91E-04,0.035383217,0.056128864,0.149486141,0
0.01120797,0.221014493,0.008493881,0.022892291,0.327004219,0.880597015,4.02E-04,0.013268706,0.023522525,0.04609156,0
0.00124533,0.80615942,0.006146431,0.415262396,0.408227848,0.576759062,0.003395236,0.011663132,0.011511946,0.006540019,1
0.080946451,0.003623188,0.001326518,7.08E-05,0.638185654,0.902985075,3.23E-04,0.003726144,0.003750596,0.015260044,1
0.01120797,0.235507246,0.009049491,0.024382068,0.426160338,0.841151386,4.04E-04,0.017873372,0.024021159,0.061663033,0
0.114570361,0.005434783,0.002534969,6.70E-05,0.387130802,0.536247335,3.82E-04,0.004513784,0.004400989,0.016505761,1
0.053549191,0.003623188,8.68E-04,1.14E-04,0.575949367,0.830490405,2.97E-04,0.002181157,0.002254694,0.009654313,1
0.051058531,0.010869565,0.001993249,2.98E-04,0.242616034,0.39445629,2.38E-04,0.002302333,0.00260157,0.01152289,1
0.00124533,0.425724638,0.003229481,0.219729121,0.542194093,0.668443497,0.001871215,0.007876401,0.006894159,0.007785737,1
0,0.108695652,3.75E-04,0.113582486,1,1,0.012111425,0.001635868,0.001170706,0,1
0.00871731,0.023550725,7.29E-04,0.003245852,0.180379747,0.638592751,5.19E-04,5.45E-04,0.001452543,0.001868577,0
0.00996264,0.313405797,0.010827442,0.035989296,0.132911392,0.719616205,1.43E-04,0.008239927,0.02486667,0.050451573,0
0.00871731,0.079710145,0.002451627,0.010461961,0.109704641,0.706823028,1.76E-04,0.001484399,0.005506656,0.009031454,0
0.00747198,0.047101449,0.001264012,0.007169553,0.051687764,0.593816631,5.65E-04,3.64E-04,0.002384772,0.001245718,0
0.00871731,0.219202899,0.006729821,0.028385845,0.184599156,0.626865672,8.88E-05,0.006513178,0.013593201,0.047648708,0
0.0124533,0.172101449,0.007285431,0.016238573,0.294303797,0.950959488,6.70E-04,0.010390791,0.021679747,0.024914357,0
0.058530511,0.726449275,0.133964413,0.015583071,0.003164557,0.034115139,6.32E-04,0.031838837,0.039175302,0.079414513,1
0.377334994,0.836956522,0.977490867,0.002823128,0.011603376,0.062899787,5.87E-04,0.269342623,0.370159997,0.707567736,1
0.01120797,0.03442029,0.001340408,0.003711408,0.404008439,0.882729211,3.84E-04,0.002423508,0.003707237,0.009031454,0
0.00996264,0.173913043,0.006014474,0.02005799,0.436708861,0.971215352,2.87E-04,0.01211754,0.018254347,0.05200872,0
0.00996264,0.036231884,0.001264012,0.004331528,0.318565401,0.869936034,3.39E-04,0.001817631,0.00344708,0.007474307,0
0.00996264,0.143115942,0.00495187,0.016540253,0.301687764,0.950959488,2.10E-04,0.007149349,0.014742228,0.036748676,0
0.0124533,0.152173913,0.006445071,0.014376351,0.208860759,0.641791045,1.47E-04,0.006876704,0.013311365,0.041731548,0
0.00996264,0.135869565,0.004701846,0.015711564,0.328059072,0.865671642,2.38E-04,0.007300818,0.01281273,0.035191529,0
0.00871731,0.001811594,6.25E-05,4.53E-04,0.539029536,0.534115139,0.001614857,6.06E-05,4.34E-05,0,0
0.00996264,0.057971014,0.002014085,0.006815731,0.21835443,0.759061834,1.35E-04,0.00212057,0.004834584,0.014014326,0
0.00996264,0.21557971,0.007452113,0.024815966,0.294303797,0.849680171,1.98E-04,0.010633141,0.019967047,0.056057303,0
0.01369863,0.211956522,0.009785674,0.01829819,0.212025316,0.751599147,1.92E-04,0.010633141,0.023392447,0.056991591,0
0.0124533,0.373188406,0.015765422,0.035030252,0.227848101,0.704690832,1.70E-04,0.018267192,0.035554785,0.103083152,0
0.00996264,0.164855072,0.005701943,0.019022594,0.330168776,0.950959488,2.42E-04,0.008936686,0.016975242,0.042354407,0
0.00996264,0.166666667,0.005764449,0.019229301,0.285864979,0.880597015,2.14E-04,0.007967283,0.015956294,0.04048583,0
0.00996264,0.076086957,0.002639145,0.00888466,0.342827004,0.91684435,2.52E-04,0.004210845,0.007587911,0.019931486,0
0.00249066,0.384057971,0.004389316,0.132204703,0.280590717,0.337953092,0.002208317,0.005937595,0.00509474,0.004982871,1
0.379825654,0.84057971,0.988172461,0.002817541,0.003164557,0.065031983,3.41E-04,0.237927901,0.378203183,0.910619745,1
0.054794521,0.141304348,0.024641285,0.003257026,0.036919831,0.141791045,7.69E-04,0.009118449,0.014872306,0.019620056,1
0.00747198,0.014492754,3.89E-04,0.002381782,0.296413502,0.458422175,0.004037142,4.24E-04,5.20E-04,0,0
0.00249066,0.010869565,9.72E-05,0.004331528,0.598101266,0.593816631,0.002422285,1.82E-04,1.30E-04,0,0
0,0.273550725,0.001007042,0.283044658,0.812236287,1,0.002091239,0.003574674,0.003143563,0.003114295,1
0,0.09057971,3.06E-04,0.09496027,0.441983122,1,2.83E-04,5.15E-04,9.54E-04,0.002802865,1
0.00622665,0.028985507,6.60E-04,0.005262638,0.235232068,0.812366738,2.02E-04,6.36E-04,0.001669341,0.004048583,0
0.00622665,0.038043478,8.68E-04,0.006815731,0.152953586,1,3.82E-04,5.76E-04,0.002709968,0.002491436,0
0.00622665,0.050724638,0.001159835,0.008987082,0.254219409,0.914712154,1.01E-04,0.001332929,0.003317001,0.010277172,0
0.00498132,0.081521739,0.001548762,0.017119404,0.238396624,0.824093817,2.44E-04,0.001726749,0.004010753,0.008720025,0
0.00498132,0.052536232,9.93E-04,0.011160294,0.113924051,0.637526652,1.43E-04,5.15E-04,0.001994537,0.004048583,0
0.00373599,0.027173913,3.96E-04,0.007435851,0.357594937,0.933901919,1.35E-04,5.45E-04,0.001149027,0.004360012,0
0.00747198,0.079710145,0.002139097,0.011959188,0.156118143,0.760127932,1.84E-04,0.001696456,0.0051381,0.009965743,0
0.00747198,0.047101449,0.001264012,0.007169553,0.196202532,0.723880597,3.65E-04,0.001151166,0.002883406,0.004671442,0
0.01120797,0.219202899,0.00842443,0.022706069,0.233122363,0.509594883,2.08E-04,0.009875795,0.014135195,0.050763002,0
0.0124533,0.086956522,0.003694804,0.008283162,0.306962025,0.643923241,6.66E-04,0.005392305,0.007631271,0.013080037,0
0.0124533,0.061594203,0.002625255,0.005912554,0.298523207,0.556503198,7.63E-04,0.00369585,0.004726185,0.008097166,0
0.02241594,0.835144928,0.060915645,0.045268747,0.496835443,0.667377399,0.003205491,0.13886701,0.130685514,0.084397384,1
0.01120797,0.067028986,0.00259053,0.007063407,0.402953586,0.884861407,3.82E-04,0.004786428,0.007197676,0.01744005,0
0.00996264,0.063405797,0.002201603,0.007435851,0.52742616,0.921108742,5.07E-04,0.005210542,0.006352166,0.015571473,0
0.01120797,0.175724638,0.006757601,0.018236737,0.417721519,0.873134328,3.51E-04,0.013086943,0.018557863,0.049517284,0
0.00996264,0.036231884,0.001264012,0.004331528,0.503164557,0.955223881,4.70E-04,0.002817328,0.003772276,0.009031454,0
0.01120797,0.086956522,0.003354493,0.009111851,0.526371308,0.939232409,4.18E-04,0.007967283,0.009864285,0.027094363,0
0,0.086956522,2.92E-04,0.091235826,0.246835443,1,0.001211143,2.12E-04,9.11E-04,3.11E-04,0
0,0.092391304,3.13E-04,0.096822491,0.979957806,1,0.010092854,0.001332929,9.76E-04,0,1
0,0.092391304,3.13E-04,0.096822491,0.512658228,1,0.002624142,6.36E-04,9.76E-04,3.11E-04,1
0.01120797,0.041666667,0.001618213,0.004456296,0.226793249,0.809168443,2.14E-04,0.001726749,0.004119152,0.009342884,0
0.00996264,0.063405797,0.002201603,0.007435851,0.388185654,0.881663113,2.02E-04,0.003907907,0.006092009,0.020865774,0
0.00996264,0.036231884,0.001264012,0.004331528,0.358649789,0.892324094,3.51E-04,0.002029688,0.003533799,0.008097166,0
0.00996264,0.139492754,0.004826858,0.01612684,0.313291139,0.853944563,2.36E-04,0.007209936,0.012986168,0.0348801,0
0.0124533,0.119565217,0.005069937,0.011329757,0.294303797,0.833688699,2.58E-04,0.007179643,0.013333044,0.033011523,0
0.01120797,0.057971014,0.002243274,0.006132296,0.332278481,0.855010661,1.92E-04,0.003453499,0.00602697,0.018997197,0
0.01120797,0.141304348,0.005438029,0.014698516,0.351265823,0.87206823,2.28E-04,0.008997274,0.014915666,0.044222983,0
0.01120797,0.143115942,0.00550748,0.014884738,0.276371308,0.785714286,2.14E-04,0.007391699,0.0137016,0.037682965,0
0.0124533,0.173913043,0.007361827,0.016408035,0.258438819,0.643923241,2.83E-04,0.009391094,0.015262542,0.040797259,0
0.00996264,0.14673913,0.005076882,0.016953666,0.355485232,0.914712154,2.68E-04,0.008482278,0.01456879,0.037994394,0
0.00996264,0.123188406,0.004264303,0.014264618,0.306962025,0.867803838,1.51E-04,0.006240533,0.011642024,0.037682965,0
0.01369863,0.150362319,0.006952065,0.013022516,0.242616034,0.763326226,1.84E-04,0.008391397,0.016845163,0.04609156,0
0.00996264,0.14673913,0.005076882,0.016953666,0.344936709,0.871002132,2.73E-04,0.008270221,0.013918397,0.036748676,0
0.01120797,0.018115942,7.15E-04,0.002035408,0.338607595,1,1.17E-04,0.001029991,0.002233014,0.007785737,0
0.01120797,0.112318841,0.00432681,0.011718961,0.255274262,0.888059701,2.42E-04,0.005392305,0.012075619,0.025848645,0
0.0124533,0.182971014,0.007743808,0.017255346,0.25,0.817697228,1.76E-04,0.009603151,0.020010406,0.053565867,0
0.00996264,0.14673913,0.005076882,0.016953666,0.351265823,0.930703625,2.60E-04,0.008391397,0.014807267,0.038305824,0
0.02615193,0.045289855,0.003923993,0.00218811,0.243670886,0.912579957,1.88E-04,0.004695547,0.011230109,0.025848645,0
0.02615193,0.083333333,0.007132638,0.00396467,0.28164557,0.736673774,2.28E-04,0.009784914,0.016736765,0.047960137,0
0.01120797,0.094202899,0.003632298,0.009856739,0.303797468,0.893390192,1.66E-04,0.005240836,0.010189481,0.030520087,0
0.01120797,0.070652174,0.002729432,0.007435851,0.301687764,0.869936034,1.82E-04,0.003877613,0.007457833,0.021800062,0
0.00871731,0.14673913,0.004507383,0.019074737,0.248945148,0.996801706,2.00E-04,0.005513481,0.014026796,0.029274369,0
0.01120797,0.059782609,0.002312725,0.006318518,0.320675105,0.789978678,1.68E-04,0.003453499,0.005766813,0.020242915,0
0.00996264,0.144927536,0.005014376,0.016746959,0.312236287,0.92217484,2.44E-04,0.007482581,0.014503751,0.035502959,0
0.0124533,0.02173913,9.45E-04,0.00218811,0.388185654,0.97761194,2.46E-04,0.001605574,0.002883406,0.008097166,0
0.0124533,0.012681159,5.63E-04,0.0013408,0.208860759,1,2.91E-04,4.54E-04,0.001756059,0.002491436,0
0.0124533,0.076086957,0.003236426,0.007266389,0.297468354,0.86673774,2.97E-04,0.004574371,0.008823657,0.019620056,0
0.00996264,0.134057971,0.00463934,0.015504858,0.362869198,0.908315565,2.44E-04,0.007876401,0.013224646,0.037371535,0
0.0124533,0.153985507,0.006521467,0.014545813,0.243670886,0.748400853,1.84E-04,0.007906695,0.015522699,0.043288695,0
0,0.057971014,1.81E-04,0.061440279,1,1,0.006459427,7.88E-04,5.64E-04,0,1
0,0.222826087,8.13E-04,0.230902451,0.41350211,1,0.00138474,0.001454105,0.00253653,0.001868577,1
0,0.134057971,4.72E-04,0.13965359,0.915611814,1,0.002119499,0.001878219,0.001474223,0.001557147,1
0.00996264,0.009057971,3.26E-04,0.001229066,0.47257384,0.566098081,0.002523214,6.06E-04,5.42E-04,3.11E-04,0
0.01120797,0.114130435,0.004396261,0.011905183,0.487341772,0.963752665,3.71E-04,0.00975462,0.013246325,0.035814388,0
0.00996264,0.063405797,0.002201603,0.007435851,0.589662447,0.921108742,4.76E-04,0.005786125,0.006352166,0.018062909,0
0.00996264,0.059782609,0.002076591,0.007022438,0.248945148,0.617270789,2.22E-04,0.002453802,0.004097472,0.012768608,0
0.01120797,0.175724638,0.006757601,0.018236737,0.433544304,0.941364606,3.47E-04,0.013541351,0.019923687,0.051697291,0
